bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
376526,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376527,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376528,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376529,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376530,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376531,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376532,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376533,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376534,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376535,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376536,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376537,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376538,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376539,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376540,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376541,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376542,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376543,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376544,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376545,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376546,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376547,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376548,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376549,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376550,AMERICAN EXPRESS,CREDIT,,,BR,BRA,Brazil,-14.235,-51.9253,,
376551,AMERICAN EXPRESS,CREDIT,,,BR,BRA,Brazil,-14.235,-51.9253,,
376552,AMERICAN EXPRESS,CREDIT,,,BR,BRA,Brazil,-14.235,-51.9253,,
376553,AMERICAN EXPRESS,CREDIT,,,BR,BRA,Brazil,-14.235,-51.9253,,
376554,AMERICAN EXPRESS,CREDIT,,,BR,BRA,Brazil,-14.235,-51.9253,,
376600,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376601,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376602,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376603,AMERICAN EXPRESS,CREDIT,CORPORATE PURCHASING,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376604,AMERICAN EXPRESS,CREDIT,CORPORATE PURCHASING,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376605,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376606,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376607,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376608,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376609,AMERICAN EXPRESS,CREDIT,CORPORATE,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376610,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376611,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376612,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376613,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376614,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376615,AMERICAN EXPRESS,CREDIT,,AMERICAN EXPRESS,BR,BRA,Brazil,-14.235,-51.9253,,www.americanexpress.com/br/
376616,AMERICAN EXPRESS,CREDIT,,HSBC,BR,BRA,Brazil,-14.235,-51.9253,,
376617,AMERICAN EXPRESS,CREDIT,,HSBC,BR,BRA,Brazil,-14.235,-51.9253,,
376618,AMERICAN EXPRESS,CREDIT,,HSBC,BR,BRA,Brazil,-14.235,-51.9253,,
376619,AMERICAN EXPRESS,CREDIT,PLATINUM,HSBC,BR,BRA,Brazil,-14.235,-51.9253,,
376620,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376621,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376622,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376623,AMERICAN EXPRESS,CREDIT,PLUS,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
376624,AMERICAN EXPRESS,CREDIT,,BANCO BRADESCO,BR,BRA,Brazil,-14.235,-51.9253,0800 570 0022,banco.bradesco
