bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
406774,VISA,CREDIT,PLATINUM,"BANCO INTERAMERICANO DE FINANZAS, S.A.E.M.A.",PE,PER,Peru,-9.18997,-75.0152,01 631-9000,www.banbif.com.pe/
407411,VISA,CREDIT,CORPORATE T&E,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
407423,VISA,CREDIT,CORPORATE T&E,CITIBANK,PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com.pe
407606,VISA,CREDIT,PURCHASING,CITIBANK,PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com.pe
409623,VISA,CREDIT,CLASSIC,"MIBANCO, BANCO DE LA MICROEMPRESA, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 319-9999,www.mibanco.com.pe
409807,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
409980,VISA,DEBIT,ELECTRON,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
410334,VISA,CREDIT,BUSINESS,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
410335,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
411074,VISA,DEBIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
411075,VISA,CREDIT,,CITIBANK,PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com.pe
411090,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
411091,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
411093,VISA,CREDIT,PREMIER,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
411822,VISA,DEBIT,ELECTRON,BANCO SANTANDER CENTRAL HISPANO - PERU,PE,PER,Peru,-9.18997,-75.0152,,
411823,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
414064,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
414068,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
414075,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
414089,VISA,,,,PE,PER,Peru,-9.18997,-75.0152,,
414782,VISA,CREDIT,SIGNATURE,"BANCO INTERAMERICANO DE FINANZAS, S.A.E.M.A.",PE,PER,Peru,-9.18997,-75.0152,01 631-9000,www.banbif.com.pe/
414791,VISA,CREDIT,SIGNATURE,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
415297,VISA,DEBIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
419175,VISA,CREDIT,PREMIER,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
419577,VISA,DEBIT,CLASSIC,,PE,PER,Peru,-9.18997,-75.0152,,
420390,VISA,,,,PE,PER,Peru,-9.18997,-75.0152,,
421350,VISA,CREDIT,CLASSIC,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
421355,VISA,DEBIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
421410,VISA,DEBIT,CLASSIC,BANCO DE LA NACION,PE,PER,Peru,-9.18997,-75.0152,0800-10700,www.bn.com.pe
421531,VISA,DEBIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
421813,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
421918,VISA,CREDIT,PLATINUM,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
422052,VISA,CREDIT,CLASSIC,"CREDISCOTIA FINANCIERA, S.A.",PE,PER,Peru,-9.18997,-75.0152,211 9000,www.crediscotia.com.pe/
422142,VISA,CREDIT,PREMIER,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
422224,VISA,CREDIT,PLATINUM,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
422252,VISA,CREDIT,PREMIER,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
422406,VISA,CREDIT,CLASSIC,BANCO FINANCIERO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,01 612 2222,www.pichincha.pe
422433,VISA,DEBIT,ELECTRON,BANCO FINANCIERO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,01 612 2222,www.pichincha.pe
422434,VISA,CREDIT,BUSINESS,BANCO FINANCIERO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,01 612 2222,www.pichincha.pe
422435,VISA,CREDIT,CLASSIC,BANCO FINANCIERO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,01 612 2222,www.pichincha.pe
422436,VISA,CREDIT,PREMIER,BANCO FINANCIERO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,01 612 2222,www.pichincha.pe
422781,VISA,CREDIT,CLASSIC,PERSONALES S. A.,PE,PER,Peru,-9.18997,-75.0152,,
422782,VISA,CREDIT,,PERSONALES S. A.,PE,PER,Peru,-9.18997,-75.0152,,
423617,VISA,CREDIT,,"COMPANIA PERUANA DE MEDIOS DE PAGO, S.A.",PE,PER,Peru,-9.18997,-75.0152,614-9800,www.visanet.com.pe
423632,VISA,CREDIT,,"COMPANIA PERUANA DE MEDIOS DE PAGO, S.A.",PE,PER,Peru,-9.18997,-75.0152,614-9800,www.visanet.com.pe
424137,VISA,CREDIT,CLASSIC,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
424138,VISA,CREDIT,SIGNATURE,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
424933,VISA,CREDIT,PREMIER,"MIBANCO, BANCO DE LA MICROEMPRESA, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 319-9999,www.mibanco.com.pe
425900,VISA,CREDIT,CORPORATE T&E,"BANCO INTERAMERICANO DE FINANZAS, S.A.E.M.A.",PE,PER,Peru,-9.18997,-75.0152,01 631-9000,www.banbif.com.pe/
425901,VISA,CREDIT,BUSINESS,"BANCO INTERAMERICANO DE FINANZAS, S.A.E.M.A.",PE,PER,Peru,-9.18997,-75.0152,01 631-9000,www.banbif.com.pe/
425902,VISA,CREDIT,PREMIER,"BANCO INTERAMERICANO DE FINANZAS, S.A.E.M.A.",PE,PER,Peru,-9.18997,-75.0152,01 631-9000,www.banbif.com.pe/
425924,VISA,DEBIT,ELECTRON,NBK BANK,PE,PER,Peru,-9.18997,-75.0152,,
426153,VISA,DEBIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
426154,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
426155,VISA,DEBIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
427248,VISA,CREDIT,CLASSIC,"MIBANCO, BANCO DE LA MICROEMPRESA, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 319-9999,www.mibanco.com.pe
428072,VISA,CREDIT,CLASSIC,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
428073,VISA,CREDIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
428074,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
428078,VISA,CREDIT,PREMIER,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
428082,VISA,CREDIT,SIGNATURE,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
428083,VISA,CREDIT,PLATINUM,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
428581,VISA,DEBIT,CLASSIC,"CITIBANK DEL PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com/icg/sa/latam/peru/
428582,VISA,DEBIT,PREMIER,"CITIBANK DEL PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com/icg/sa/latam/peru/
428597,VISA,,,,PE,PER,Peru,-9.18997,-75.0152,,
431037,VISA,CREDIT,BUSINESS,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
431038,VISA,CREDIT,GOLD PREMIUM,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
432082,VISA,CREDIT,CORPORATE T&E,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
433169,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
433450,VISA,CREDIT,,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
433459,VISA,CREDIT,CLASSIC,BANCO SANTANDER CENTRAL HISPANO - PERU,PE,PER,Peru,-9.18997,-75.0152,,
433466,VISA,DEBIT,ELECTRON,"MIBANCO, BANCO DE LA MICROEMPRESA, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 319-9999,www.mibanco.com.pe
433894,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
433895,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
433896,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
434925,VISA,CREDIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
435704,VISA,CREDIT,CLASSIC,BANCO DEL TRABAJO,PE,PER,Peru,-9.18997,-75.0152,,
435705,VISA,CREDIT,CLASSIC,BANCO DEL TRABAJO,PE,PER,Peru,-9.18997,-75.0152,,
438043,VISA,CREDIT,BUSINESS,"MIBANCO, BANCO DE LA MICROEMPRESA, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 319-9999,www.mibanco.com.pe
438168,VISA,DEBIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
439045,VISA,CREDIT,,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
439046,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
439071,VISA,CREDIT,,"COMPANIA PERUANA DE MEDIOS DE PAGO, S.A.",PE,PER,Peru,-9.18997,-75.0152,614-9800,www.visanet.com.pe
440822,VISA,DEBIT,ELECTRON,"CAJA METROPOLITANA, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 619-7500,www.cajametropolitana.com.pe/
441331,VISA,DEBIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
442771,VISA,CREDIT,CLASSIC,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
442772,VISA,CREDIT,CLASSIC,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
444686,VISA,DEBIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
447310,VISA,CREDIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
447311,VISA,CREDIT,CLASSIC,"HSBC BANK PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,,
447312,VISA,CREDIT,PREMIER,"HSBC BANK PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,,
447313,VISA,CREDIT,GOLD PREMIUM,"HSBC BANK PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,,
447314,VISA,CREDIT,PLATINUM,"HSBC BANK PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,,
447315,VISA,DEBIT,CLASSIC,"HSBC BANK PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,,
447409,VISA,CREDIT,CLASSIC,"BANCO FALABELLA PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,"01 615-4300 Options 0, 2, 3 and 8",www.bancofalabella.pe/home
447410,VISA,CREDIT,PLATINUM,"BANCO FALABELLA PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,"01 615-4300 Options 0, 2, 3 and 8",www.bancofalabella.pe/home
447411,VISA,DEBIT,CLASSIC,"BANCO FALABELLA PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,"01 615-4300 Options 0, 2, 3 and 8",www.bancofalabella.pe/home
448700,VISA,CREDIT,CLASSIC,"CITIBANK DEL PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com/icg/sa/latam/peru/
448701,VISA,CREDIT,CLASSIC,"CITIBANK DEL PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com/icg/sa/latam/peru/
448702,VISA,CREDIT,PREMIER,"CITIBANK DEL PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com/icg/sa/latam/peru/
448703,VISA,CREDIT,GOLD PREMIUM,"CITIBANK DEL PERU, S.A.",PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com/icg/sa/latam/peru/
448706,VISA,DEBIT,ELECTRON,BANCO DEL TRABAJO,PE,PER,Peru,-9.18997,-75.0152,,
448717,VISA,CREDIT,PREMIER,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
448780,VISA,CREDIT,CLASSIC,SOLUCION FINANCIERA DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,,
448781,VISA,CREDIT,CLASSIC,SOLUCION FINANCIERA DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,,
448782,VISA,CREDIT,CLASSIC,SOLUCION FINANCIERA DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,,
450000,VISA,CREDIT,GOLD PREMIUM,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
450007,VISA,CREDIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
450034,VISA,CREDIT,CLASSIC,"BANCO RIPLEY, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 611-5757,www.bancoripley.com.pe
450035,VISA,CREDIT,PLATINUM,"BANCO RIPLEY, S.A.",PE,PER,Peru,-9.18997,-75.0152,(01) 611-5757,www.bancoripley.com.pe
450645,VISA,CREDIT,PREMIER,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
450646,VISA,CREDIT,CLASSIC,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
450791,VISA,CREDIT,CLASSIC,BANCO DE COMERCIO,PE,PER,Peru,-9.18997,-75.0152,0-800-00-222,www.bancomercio.com/elbanco
450792,VISA,CREDIT,CLASSIC,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
451340,VISA,CREDIT,,BANCO BANEX,PE,PER,Peru,-9.18997,-75.0152,,
451386,VISA,DEBIT,ELECTRON,BANCO DElanUEVO MUNDO,PE,PER,Peru,-9.18997,-75.0152,,
451387,VISA,CREDIT,BUSINESS,BANCO DElanUEVO MUNDO,PE,PER,Peru,-9.18997,-75.0152,,
451775,VISA,DEBIT,CLASSIC,"BANCO INTERAMERICANO DE FINANZAS, S.A.E.M.A.",PE,PER,Peru,-9.18997,-75.0152,01 631-9000,www.banbif.com.pe/
451863,VISA,CREDIT,CLASSIC,BANCO DEL TRABAJO,PE,PER,Peru,-9.18997,-75.0152,,
451864,VISA,CREDIT,GOLD PREMIUM,BANCO DEL TRABAJO,PE,PER,Peru,-9.18997,-75.0152,,
452530,VISA,CREDIT,,BANCO REPUBLICA,PE,PER,Peru,-9.18997,-75.0152,,
452533,VISA,CREDIT,,BANCO REPUBLICA,PE,PER,Peru,-9.18997,-75.0152,,
452534,VISA,CREDIT,,BANCO SANTANDER,PE,PER,Peru,-9.18997,-75.0152,511 215 8100,www.santander.com.pe
452535,VISA,CREDIT,,BANCO SANTANDER,PE,PER,Peru,-9.18997,-75.0152,511 215 8100,www.santander.com.pe
452536,VISA,CREDIT,,BANCO SANTANDER,PE,PER,Peru,-9.18997,-75.0152,511 215 8100,www.santander.com.pe
452537,VISA,CREDIT,,BANCO SANTANDER,PE,PER,Peru,-9.18997,-75.0152,511 215 8100,www.santander.com.pe
453935,VISA,CREDIT,CLASSIC,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
453967,VISA,DEBIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
454448,VISA,CREDIT,PREMIER,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
454449,VISA,CREDIT,BUSINESS,SCOTIABANK PERU S.A.A.,PE,PER,Peru,-9.18997,-75.0152,0-801-1-6000,www.scotiabank.com.pe/
454764,VISA,CREDIT,GOLD PREMIUM,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
454765,VISA,CREDIT,GOLD PREMIUM,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
454766,VISA,CREDIT,BUSINESS,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
454775,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
454776,VISA,CREDIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
454777,VISA,DEBIT,CLASSIC,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
454779,VISA,CREDIT,BUSINESS,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
454857,VISA,CREDIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455101,VISA,CREDIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455102,VISA,CREDIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455103,VISA,DEBIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455107,VISA,CREDIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455113,VISA,CREDIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455170,VISA,DEBIT,CLASSIC,BANCO CONTINENTAL,PE,PER,Peru,-9.18997,-75.0152,(01) 595-0000,www.bbvacontinental.pe
455723,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455746,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455747,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455754,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455755,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455781,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455786,VISA,DEBIT,,BANK OF CREDIT (BCP),PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455787,VISA,DEBIT,ELECTRON,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455788,VISA,DEBIT,PREMIER,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
455789,VISA,CREDIT,BUSINESS,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
456814,VISA,CREDIT,BUSINESS,INTERBANK - BANCO INTERNACIONAL DEL PERU,PE,PER,Peru,-9.18997,-75.0152,311 9000,https://interbank.pe/
457032,VISA,CREDIT,CLASSIC,BANCO SANTANDER CENTRAL HISPANO - PERU,PE,PER,Peru,-9.18997,-75.0152,,
457033,VISA,CREDIT,PLATINUM,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
457034,VISA,CREDIT,PREMIER,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
457035,VISA,CREDIT,CLASSIC,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
457044,VISA,CREDIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
457339,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
457420,VISA,CREDIT,BUSINESS,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
457421,VISA,CREDIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
457562,VISA,CREDIT,PLATINUM,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
457571,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
458076,VISA,CREDIT,CLASSIC,BANCO DE COMERCIO,PE,PER,Peru,-9.18997,-75.0152,0-800-00-222,www.bancomercio.com/elbanco
458077,VISA,CREDIT,PREMIER,BANCO DE COMERCIO,PE,PER,Peru,-9.18997,-75.0152,0-800-00-222,www.bancomercio.com/elbanco
458102,VISA,DEBIT,PROPRIETARY,CITIBANK,PE,PER,Peru,-9.18997,-75.0152,1-800-950-5114,www.citibank.com.pe
458181,VISA,CREDIT,,"PROCESOS DE MEDIOS DE PAGO, S.A.",PE,PER,Peru,-9.18997,-75.0152,-12131549,www.mc.com.pe/
459334,VISA,DEBIT,,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
459350,VISA,DEBIT,CLASSIC,"UNIBANCA, S.A",PE,PER,Peru,-9.18997,-75.0152,,
462771,VISA,DEBIT,PREPAID,CITICORP,PE,PER,Peru,-9.18997,-75.0152,(511) 221 7000,www.citibank.com.pe
463401,VISA,CREDIT,CLASSIC,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
463402,VISA,CREDIT,PREMIER,BANCO DE CREDITO DEL PERU,PE,PER,Peru,-9.18997,-75.0152,(01) 311-9898,www.viabcp.com
