bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
421513,VISA,DEBIT,ELECTRON,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
421544,VISA,DEBIT,ELECTRON,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
421892,VISA,CREDIT,CLASSIC,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
422274,VISA,CREDIT,INFINITE,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
422441,VISA,DEBIT,CLASSIC,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
422789,VISA,DEBIT,PREPAID,CITICORP,CO,COL,Colombia,4.57087,-74.2973,,
423383,VISA,DEBIT,ELECTRON,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
423938,VISA,CREDIT,GOLD PREMIUM,"BANCO ALIADAS, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
423949,VISA,DEBIT,ELECTRON,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
423950,VISA,DEBIT,ELECTRON,BANCO DE CREDITO Y DESARROLLO SOCIAL MEGABANCO S.A. - (MEGABANCO S.A.),CO,COL,Colombia,4.57087,-74.2973,,
424114,VISA,DEBIT,ELECTRON,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
424488,VISA,CREDIT,SIGNATURE,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
424587,VISA,CREDIT,CLASSIC,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
424701,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
424702,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
424703,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
424704,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
424705,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
424706,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
425817,VISA,CREDIT,BUSINESS,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
425949,VISA,CREDIT,PREMIER,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
425950,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
425951,VISA,CREDIT,BUSINESS,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
425960,VISA,DEBIT,CLASSIC,"BANISTMO COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,306-4700,www.banistmo.com/wps/portal/banistmo/personas/
425987,VISA,CREDIT,BUSINESS,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
426045,VISA,CREDIT,CLASSIC,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
426288,VISA,DEBIT,ELECTRON,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
426732,VISA,DEBIT,ELECTRON,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
428495,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
428496,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
430274,VISA,CREDIT,CORPORATE T&E,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
430464,VISA,DEBIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
430485,VISA,CREDIT,PLATINUM,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
430929,VISA,DEBIT,ELECTRON,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
431026,VISA,CREDIT,CLASSIC,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
431027,VISA,CREDIT,PREMIER,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
431385,VISA,DEBIT,PREMIER,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
431386,VISA,DEBIT,PLATINUM,BANCO DE CREDITO DE COLOMBIA S.A. HELM FINANCIAL SERVICES,CO,COL,Colombia,4.57087,-74.2973,,
432105,VISA,CREDIT,CLASSIC,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
432106,VISA,CREDIT,PREMIER,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
432440,VISA,DEBIT,ELECTRON,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
432567,VISA,CREDIT,CLASSIC,"BANCO ALIADAS, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
433460,VISA,CREDIT,PLATINUM,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
433827,VISA,CREDIT,GOLD PREMIUM,"LLOYDS TSB BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,+44 (0) 1539 736 626,international.lloydsbank.com
434082,VISA,CREDIT,CORPORATE T&E,CITIBANK - COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
434606,VISA,DEBIT,ELECTRON,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
435147,VISA,DEBIT,ELECTRON,BANCO DE CREDITO Y DESARROLLO SOCIAL MEGABANCO S.A. - (MEGABANCO S.A.),CO,COL,Colombia,4.57087,-74.2973,,
435651,VISA,CREDIT,PURCHASING,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
435729,VISA,CREDIT,CLASSIC,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
435730,VISA,CREDIT,CORPORATE T&E,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
435748,VISA,CREDIT,,COOPDESARROLLO,CO,COL,Colombia,4.57087,-74.2973,01800 50890 17,www.coopdesarrollo.com.mx/
435780,VISA,CREDIT,BUSINESS,BANCAFE,CO,COL,Colombia,4.57087,-74.2973,,
439116,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
439152,VISA,CREDIT,CLASSIC,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
439153,VISA,CREDIT,CLASSIC,BANSUPERIOR,CO,COL,Colombia,4.57087,-74.2973,,
439216,VISA,CREDIT,,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
439467,VISA,DEBIT,ELECTRON,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
440811,VISA,CREDIT,CLASSIC,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
440812,VISA,CREDIT,PREMIER,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
441011,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
441015,VISA,DEBIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
441016,VISA,DEBIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
441080,VISA,CREDIT,SIGNATURE,"BANCO DAVIVIENDA, S.A.",CO,COL,Colombia,4.57087,-74.2973,018000 123 838,www.davivienda.com
441119,VISA,CREDIT,PLATINUM,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
441508,VISA,DEBIT,ELECTRON,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
441509,VISA,DEBIT,CLASSIC,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
441511,VISA,DEBIT,ELECTRON,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
443846,VISA,CREDIT,CLASSIC,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
443847,VISA,CREDIT,PREMIER,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
443849,VISA,CREDIT,,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
446846,VISA,DEBIT,ELECTRON,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
446872,VISA,DEBIT,ELECTRON,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
447215,VISA,DEBIT,CLASSIC,VISA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,01-800-912-2066,www.visa.com.co
448185,VISA,CREDIT,CLASSIC,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
448186,VISA,CREDIT,CLASSIC,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
448187,VISA,CREDIT,PREMIER,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
448403,VISA,DEBIT,PURCHASING,"BANCO HSBC COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
448408,VISA,CREDIT,PURCHASING,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
448723,VISA,CREDIT,,"BANCO SELFIN, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
448724,VISA,CREDIT,,"BANCO SELFIN, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
448725,VISA,CREDIT,,"BANCO SELFIN, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
448726,VISA,CREDIT,,"BANCO SELFIN, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
448728,VISA,CREDIT,,"BANCO SELFIN, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
449188,VISA,CREDIT,CLASSIC,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
449728,VISA,DEBIT,ELECTRON,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
449744,VISA,DEBIT,ELECTRON,BANCO AGRARIO DE COLOMBIA S.A. (BANAGRARIO),CO,COL,Colombia,4.57087,-74.2973,,www.bancoagrario.gov.co
450011,VISA,CREDIT,CLASSIC,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
450406,VISA,CREDIT,CLASSIC,"BANCO COLPATRIA - RED MULTIBANCA COLPATRIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,18000522222,www.colpatria.com
450407,VISA,CREDIT,CLASSIC,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
450408,VISA,CREDIT,PREMIER,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
450418,VISA,CREDIT,BUSINESS,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA,CO,COL,Colombia,4.57087,-74.2973,,
450602,VISA,CREDIT,CLASSIC,"HELM BANK, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
450648,VISA,CREDIT,CLASSIC,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
450650,VISA,CREDIT,CLASSIC,"BANCO DE OCCIDENTE, S.A.",CO,COL,Colombia,4.57087,-74.2973,01 8000 514652,www.bancodeoccidente.com.co
450658,VISA,CREDIT,CLASSIC,BANCO POPULAR,CO,COL,Colombia,4.57087,-74.2973,787.724.3650,www.popular.com
450668,VISA,CREDIT,CLASSIC,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
450704,VISA,CREDIT,,BANCO DEL ESTADO,CO,COL,Colombia,4.57087,-74.2973,,
450714,VISA,CREDIT,,"BANISTMO COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,306-4700,www.banistmo.com/wps/portal/banistmo/personas/
450724,VISA,DEBIT,CLASSIC,ASOCIACION DE BANCOS QUE PRESTAN EL SERVICIO DE CREDIBANCO - CREDIBANCO,CO,COL,Colombia,4.57087,-74.2973,18000975806,www.credibanco.com
450796,VISA,CREDIT,CLASSIC,"BCSC, S.A.- BANCO CAJA SOCIAL BCSC - BANCO CAJA SOCIAL",CO,COL,Colombia,4.57087,-74.2973,01 8000 9 10038,www.bancocajasocial.com
450822,VISA,CREDIT,CLASSIC,"BANCO SANTANDER COLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,(571) 743 4222,www.santander.com.co
450942,VISA,DEBIT,CLASSIC,BANCO DE BOGOTA,CO,COL,Colombia,4.57087,-74.2973,,
450959,VISA,CREDIT,,"BANCO ANDINO, S.A.",CO,COL,Colombia,4.57087,-74.2973,(1) 312-3666,
451303,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451307,VISA,CREDIT,CLASSIC,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451308,VISA,CREDIT,PREMIER,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451309,VISA,CREDIT,BUSINESS,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451318,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451321,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451323,VISA,CREDIT,,FINANCIERA BERMUDEZ Y VAlanZUELA S.A. COMPANIA DE,CO,COL,Colombia,4.57087,-74.2973,,
451348,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451349,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451359,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451372,VISA,CREDIT,,BANCO DEL ESTADO,CO,COL,Colombia,4.57087,-74.2973,,
451374,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451376,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
451380,VISA,CREDIT,,"BANCOLOMBIA, S.A.",CO,COL,Colombia,4.57087,-74.2973,,
